Id,Label,in_strength,out_strength,out_degree,degree,in_degree_centrality,b,out_degree_centrality,size,closeness_centrality,strength,g,betweenness_centrality,in_degree,page_rank,r,degree_centrality,y,x
n5437,BARRETTE,0.047716683,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.047716683,153,0.0,2,3.47144539595E-5,153,1.88394875659E-4,-210.5774,508.4688
n9575,SLOWLY,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.93906259225E-5,153,9.41974378297E-5,-369.04608,-42.122772
n3662,RIDDLE,0.070473205,0.831168842,11,14,2.82592313489E-4,153,0.00103617181613,10.0,0.0080911296972,0.901642047,153,7.63607114955E-5,3,3.65355823025E-5,153,0.00131876412962,-387.09442,402.58258
n7736,JOHN,0.249637723,0.0,0,6,5.65184626978E-4,153,0.0,10.0,0.0,0.249637723,153,0.0,6,4.10825887831E-5,153,5.65184626978E-4,344.56195,339.6576
n4815,VOID,0.118721373,0.706666673,20,26,5.65184626978E-4,153,0.00188394875659,10.0,0.00733726686066,0.825388046,153,6.20833438342E-4,6,5.48329787144E-5,153,0.00244913338357,-287.20062,-485.99335
n7737,JOHN HANCOCK,0.04605263,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04605263,153,0.0,1,3.1343368296E-5,153,9.41974378297E-5,-349.80542,176.32819
n3660,RICE,0.469932511,0.82191781,19,30,0.00103617181613,153,0.00178975131876,10.0,0.00773896866062,1.291850321,153,4.79559466581E-4,11,5.69700777598E-5,153,0.00282592313489,221.76288,484.13037
n9570,SLIMFAST,0.013888889,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013888889,153,0.0,1,3.04228584079E-5,153,9.41974378297E-5,-127.745514,-34.9227
n3661,RICH,3.662404882,0.918918959,7,75,0.00640542577242,153,6.59382064808E-4,10.0,0.00692994863897,4.581323841,153,8.61043560303E-4,68,0.0014073921324,153,0.00706480783723,400.5244,-271.9677
n9571,SLINK,0.027586207,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027586207,153,0.0,1,2.98913890995E-5,153,9.41974378297E-5,409.33032,133.77191
n1167,DECORATION,0.148285875,0.748299324,20,22,1.88394875659E-4,153,0.00188394875659,10.0,0.00768001826105,0.896585199,153,8.9884677134E-5,2,3.29884097586E-5,153,0.00207234363225,-168.91467,172.68561
n1166,DECORATE,0.177727937,0.805555577,25,28,2.82592313489E-4,153,0.00235493594574,10.0,0.00778638385658,0.983283514,153,4.32908884323E-4,3,3.54233859847E-5,153,0.00263752825923,503.9317,440.50403
n1165,DECOMPOSE,0.12075169,0.840000011,20,25,4.70987189148E-4,153,0.00188394875659,10.0,0.00772578738771,0.960751701,153,4.16926822567E-4,5,4.31570122369E-5,153,0.00235493594574,21.42688,-470.40363
n1164,DECLINE,0.13794368,0.758169953,17,22,4.70987189148E-4,153,0.0016013564431,10.0,0.00744024888,0.896113633,153,9.80576248722E-5,5,3.56540672936E-5,153,0.00207234363225,-320.91968,396.84515
n1163,DECK,0.268082708,0.830985906,15,22,6.59382064808E-4,153,0.00141296156745,10.0,0.00779110629693,1.099068614,153,7.74078426932E-5,7,6.59904954517E-5,153,0.00207234363225,306.89618,175.11426
n1162,DECISION,0.868569978,0.709183683,21,36,0.00141296156745,153,0.00197814619442,10.0,0.00765622554516,1.577753661,153,9.39383172282E-4,15,1.23589604433E-4,153,0.00339110776187,398.04602,-199.11508
n1161,DECIDE,0.425951783,0.67567568,14,25,0.00103617181613,153,0.00131876412962,10.0,0.00775459288716,1.101627463,153,3.17356181854E-4,11,7.76501740898E-5,153,0.00235493594574,2.0361633,485.95215
n1160,DECEPTION,0.10505389,0.761538477,18,25,6.59382064808E-4,153,0.00169555388093,10.0,0.00768160609792,0.866592367,153,0.00127863593236,7,4.05498183556E-5,153,0.00235493594574,-103.983246,182.15472
n7733,JOEY,0.025974026,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.025974026,153,0.0,1,2.97541826018E-5,153,9.41974378297E-5,107.80206,42.165405
n2241,IMPULSE,0.154288393,0.58389261,18,23,4.70987189148E-4,153,0.00169555388093,10.0,0.00720892863646,0.738181003,153,1.95431952268E-4,5,3.67393997975E-5,153,0.00216654107008,250.8183,355.3261
n1169,DEEP,1.221070295,0.793333346,13,42,0.00273172569706,153,0.00122456669179,10.0,0.00724901282882,2.014403641,153,6.29290353863E-4,29,2.08149182457E-4,153,0.00395629238885,-216.37195,-90.75369
n1168,DECREASE,0.579113719,0.823529455,10,17,6.59382064808E-4,153,9.41974378297E-4,10.0,0.00721327577393,1.402643174,153,2.36327749935E-4,7,7.67746711954E-5,153,0.0016013564431,-104.39569,-212.25043
n9390,SCRUMPTIOUS,0.02739726,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02739726,153,0.0,1,2.9926232389E-5,153,9.41974378297E-5,-211.00107,270.0254
n9391,SCRUNCHIE,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.92041526226E-5,153,9.41974378297E-5,-431.24756,-81.27045
n9392,SCRUPLES,0.019736841,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.019736841,153,0.0,1,3.10620716572E-5,153,9.41974378297E-5,79.22516,426.1737
n2792,MOLE,0.151029419,0.782312922,26,29,2.82592313489E-4,153,0.00244913338357,10.0,0.00772028427805,0.933342341,153,7.87132070931E-4,3,4.32480423358E-5,153,0.00273172569706,-372.92664,135.86365
n9394,SCUD,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.92527452013E-5,153,9.41974378297E-5,278.3095,1.815918
n9395,SCULPT,0.031009615,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.031009615,153,0.0,2,3.02579235478E-5,153,1.88394875659E-4,-452.53146,445.8808
n9396,SCURRY,0.02962963,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02962963,153,0.0,1,3.15381512541E-5,153,9.41974378297E-5,-283.1942,389.48956
n9397,SCYTHE,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.95486697725E-5,153,9.41974378297E-5,-314.4041,405.9063
n9398,SEA FLOOR,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,3.72448867008E-5,153,9.41974378297E-5,-321.69397,426.11316
n2247,INCOME,0.246984092,0.894039734,9,14,4.70987189148E-4,153,8.47776940467E-4,10.0,0.00722838557206,1.141023826,153,3.15825418027E-5,5,6.77165823407E-5,153,0.00131876412962,-337.83643,284.74872
n4012,SLAY,0.0,0.788888903,6,6,0.0,153,5.65184626978E-4,10.0,0.00713164114593,0.788888903,153,0.0,0,2.87345249016E-5,153,5.65184626978E-4,256.30157,299.5522
n2246,INCLINE,0.187153098,0.743243222,17,22,4.70987189148E-4,153,0.0016013564431,10.0,0.00753372700381,0.93039632,153,3.58864285053E-4,5,4.07781676583E-5,153,0.00207234363225,-214.78137,62.7453
n5431,BARE,0.060766697,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.060766697,153,0.0,4,3.17309673795E-5,153,3.76789751319E-4,290.82434,-41.153473
n2245,INCH,0.359646103,0.946666663,11,23,0.00113036925396,153,0.00103617181613,10.0,0.00815055716028,1.306312766,153,2.02442406897E-4,12,9.62983736793E-5,153,0.00216654107008,264.85394,-117.55994
n9636,SOFTENER,0.091117966,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.091117966,153,0.0,3,3.52097275193E-5,153,2.82592313489E-4,-344.40454,-446.58633
n2244,INCENSE,0.013986014,0.810810816,12,13,9.41974378297E-5,153,0.00113036925396,10.0,0.00764521095198,0.82479683,153,2.4004151609E-5,1,2.92535026443E-5,153,0.00122456669179,254.22528,-234.83679
n5938,CIA,0.170548264,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.170548264,153,0.0,3,3.75632321413E-5,153,2.82592313489E-4,72.103455,-282.28278
n5939,CILANTRO,0.013422819,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013422819,153,0.0,1,2.91438039202E-5,153,9.41974378297E-5,-139.81924,355.27576
n5398,BACK YARD,0.01986755,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01986755,153,0.0,1,2.94703895079E-5,153,9.41974378297E-5,-284.0855,-224.09845
n5399,BACKACHE,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,3.25532262994E-5,153,9.41974378297E-5,317.91534,-82.95563
n5428,BARBER,0.032894738,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.032894738,153,0.0,1,3.0084629207E-5,153,9.41974378297E-5,46.21826,260.0882
n5429,BARBIE,0.070850203,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.070850203,153,0.0,2,3.52233807176E-5,153,1.88394875659E-4,-232.80106,-263.40546
n5394,BABY BACK,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.95092839705E-5,153,9.41974378297E-5,-469.9957,-301.18457
n5395,BABY FOOD,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.93257090966E-5,153,9.41974378297E-5,506.1548,-341.7751
n5396,BACHELOR,0.064549606,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.064549606,153,0.0,2,3.57399809721E-5,153,1.88394875659E-4,-67.23807,-484.90704
n5425,BANKRUPT,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.96352485316E-5,153,9.41974378297E-5,-401.10535,-326.93622
n5422,BAMBOO,0.033783782,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.033783782,153,0.0,1,2.97461085222E-5,153,9.41974378297E-5,-223.1759,300.40814
n5391,BABE,0.093527739,0.0,0,5,4.70987189148E-4,153,0.0,10.0,0.0,0.093527739,153,0.0,5,3.28619712882E-5,153,4.70987189148E-4,179.98694,-96.158966
n5420,BALTIMORE,0.023622047,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.023622047,153,0.0,1,3.00573784169E-5,153,9.41974378297E-5,44.99597,-276.1803
n5393,BABIES,0.06171106,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.06171106,153,0.0,3,3.3816989582E-5,153,2.82592313489E-4,-361.26587,-74.46655
n5430,BARCELONA,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.9418093694E-5,153,9.41974378297E-5,298.50726,227.21661
n5433,BARGE,0.013888889,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013888889,153,0.0,1,2.93456576742E-5,153,9.41974378297E-5,-310.3294,125.96326
n5648,BRAM STOKER'S,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.96743785859E-5,153,9.41974378297E-5,-262.54932,100.513916
n5649,BRASH,0.013793103,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013793103,153,0.0,1,2.96269348933E-5,153,9.41974378297E-5,-473.75247,28.205627
n5642,BRACE,0.055321666,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.055321666,153,0.0,3,3.44191688769E-5,153,2.82592313489E-4,245.12128,-407.64682
n5643,BRACELETS,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.9151397849E-5,153,9.41974378297E-5,-345.2239,-471.55426
n5640,BOYSCOUT,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.93659664547E-5,153,9.41974378297E-5,-366.81448,102.10327
n5641,BOZO,0.01875,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01875,153,0.0,1,3.11097039059E-5,153,9.41974378297E-5,-307.54727,87.868774
n5646,BRAINSTORM,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.94247735362E-5,153,9.41974378297E-5,-166.2908,149.7893
n5647,BRAKES,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.94970449776E-5,153,9.41974378297E-5,195.36389,78.2027
n5644,BRAG,0.054491172,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.054491172,153,0.0,3,3.18044320964E-5,153,2.82592313489E-4,84.913086,9.050262
n5645,BRAID,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.95668454106E-5,153,9.41974378297E-5,-202.95868,263.7696
n4016,SLEIGH,0.039215688,0.90196081,9,10,9.41974378297E-5,153,8.47776940467E-4,10.0,0.00778019434938,0.941176498,153,8.93699855283E-5,1,3.02896038494E-5,153,9.41974378297E-4,-168.21878,-376.51532
n8379,NORTH AMERICA,0.04054054,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04054054,153,0.0,1,3.15103463738E-5,153,9.41974378297E-5,-320.4483,366.86523
n8378,NORMS,0.035714286,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.035714286,153,0.0,2,3.05071497169E-5,153,1.88394875659E-4,13.017517,-328.44824
n8375,NOODLE,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.92661564694E-5,153,9.41974378297E-5,487.02185,-416.16592
n8374,NONTRUSTWORTHY,0.020547945,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020547945,153,0.0,1,3.0962168228E-5,153,9.41974378297E-5,354.11627,-135.02457
n8377,NORMALITY,0.020512821,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020512821,153,0.0,1,2.94274141557E-5,153,9.41974378297E-5,103.56604,234.84192
n8376,NOPE,0.013071896,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013071896,153,0.0,1,2.93838887588E-5,153,9.41974378297E-5,-92.98367,239.55798
n8371,NONPROFESSIONAL,0.020134227,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020134227,153,0.0,1,2.97941430648E-5,153,9.41974378297E-5,476.02838,-235.32669
n8370,NONFICTION,0.15172414,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.15172414,153,0.0,1,4.31961252024E-5,153,9.41974378297E-5,125.67401,-160.95404
n8373,NONSTOP,0.01438849,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01438849,153,0.0,1,2.93722035629E-5,153,9.41974378297E-5,-325.36682,359.76306
n8372,NONSMOKING,0.0625,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.0625,153,0.0,1,3.18027494254E-5,153,9.41974378297E-5,338.68854,-341.2022
n8676,PEPPERMINT,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.91308048864E-5,153,9.41974378297E-5,229.06769,354.92297
n8677,PEPPERS,0.026845638,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026845638,153,0.0,1,2.96099008295E-5,153,9.41974378297E-5,241.64081,210.79553
n9635,SOFTDRINK,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.98193436251E-5,153,9.41974378297E-5,302.64648,-14.03183
n3499,RABBIT,2.504404011,0.787709502,27,50,0.00216654107008,153,0.0025433308214,10.0,0.00771817254058,3.292113513,153,0.00186202111939,23,2.22331632337E-4,153,0.00470987189148,-424.3239,-425.6765
n3498,RABBI,0.073830409,0.831081058,10,13,2.82592313489E-4,153,9.41974378297E-4,10.0,0.00772312156878,0.904911467,153,5.69532883647E-5,3,3.82763235292E-5,153,0.00122456669179,272.76202,-379.87225
n3149,PEACE,1.765328693,0.867132857,19,49,0.00282592313489,153,0.00178975131876,10.0,0.00762151493052,2.63246155,153,8.4196447492E-4,30,3.57856065165E-4,153,0.00461567445365,-376.79077,-384.93893
n3148,PAYMENT,0.626716004,0.910344842,13,26,0.00122456669179,153,0.00122456669179,10.0,0.00780301824909,1.537060846,153,1.2571786168E-4,13,9.26449270173E-5,153,0.00244913338357,200.6297,-31.937378
n2646,MARCH,0.13939967,0.810810814,15,20,4.70987189148E-4,153,0.00141296156745,10.0,0.00750527662092,0.950210484,153,3.1877158377E-4,5,3.90691357569E-5,153,0.00188394875659,-460.29254,-19.146088
n3491,QUIET,4.072656548,0.912751693,12,70,0.00546345139412,153,0.00113036925396,10.0,0.00741812194002,4.985408241,153,6.13326040094E-4,58,7.21510205594E-4,153,0.00659382064808,-7.0353394,268.93073
n3490,QUICK,1.655375396,0.85869565,10,42,0.00301431801055,153,9.41974378297E-4,10.0,0.00723598581886,2.514071046,153,4.11504812721E-4,32,2.76094413469E-4,153,0.00395629238885,-109.83212,-210.62308
n3493,QUILT,0.091221608,0.785234883,16,19,2.82592313489E-4,153,0.00150715900528,10.0,0.0078981859334,0.876456491,153,1.66316380575E-4,3,3.24022817864E-5,153,0.00178975131876,178.8302,51.165527
n3140,PATRIOTIC,0.068685928,0.820000015,22,24,1.88394875659E-4,153,0.00207234363225,10.0,0.00797481927367,0.888685943,153,3.49457852259E-5,2,4.2188492725E-5,153,0.00226073850791,-192.90817,-122.61185
n3495,QUIVER,0.029932428,0.952702738,9,11,1.88394875659E-4,153,8.47776940467E-4,10.0,0.00783968493365,0.982635166,153,1.14181670519E-4,2,3.29926167483E-5,153,0.00103617181613,-157.26544,219.89453
n3146,PAWN,0.013157895,0.831081084,11,12,9.41974378297E-5,153,0.00103617181613,10.0,0.00766036083761,0.844238979,153,7.16131251329E-6,1,2.92421753974E-5,153,0.00113036925396,417.16595,-200.0021
n3145,PAW,0.055816326,0.891156455,13,15,1.88394875659E-4,153,0.00122456669179,10.0,0.00756188816031,0.946972781,153,1.80851981438E-5,2,3.35901099407E-5,153,0.00141296156745,461.38495,109.831055
n3496,QUIZ,0.11023622,0.888888924,5,6,9.41974378297E-5,153,4.70987189148E-4,10.0,0.00706819618013,0.999125144,153,0.0,1,8.72725718842E-5,153,5.65184626978E-4,-61.378906,-320.16064
n7864,LAW ABIDING,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.94017951847E-5,153,9.41974378297E-5,-225.62784,164.39911
n7865,LAX,0.02631579,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02631579,153,0.0,1,2.97102136359E-5,153,9.41974378297E-5,32.613953,397.19177
n7866,LAXATIVE,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.92671507708E-5,153,9.41974378297E-5,-87.10095,-44.49637
n7867,LAY DOWN,0.013071896,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013071896,153,0.0,1,2.93120271425E-5,153,9.41974378297E-5,223.77802,-283.46826
n7860,LATEX,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.99260780045E-5,153,9.41974378297E-5,248.4602,-41.99414
n7861,LAUGHING,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.96765368454E-5,153,9.41974378297E-5,-89.72058,281.97424
n7862,LAUREATE,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,2.93373170297E-5,153,9.41974378297E-5,146.75824,-248.09163
n7863,LAVISH,0.057613439,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.057613439,153,0.0,4,3.12532973711E-5,153,3.76789751319E-4,-127.53409,205.3471
n4359,SWABS,0.132980132,0.888888942,5,7,1.88394875659E-4,153,4.70987189148E-4,10.0,0.00809773242508,1.021869074,153,4.55590810945E-5,2,4.19865826026E-5,153,6.59382064808E-4,273.31635,67.57068
n7868,LAYMAN,0.014285714,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014285714,153,0.0,1,2.94350181126E-5,153,9.41974378297E-5,-363.0332,-105.35196
n7869,LEAN-TO,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.92847309913E-5,153,9.41974378297E-5,280.1576,174.51697
n8119,MERGE,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.93089674762E-5,153,9.41974378297E-5,-247.02693,-153.25363
n8118,MERCY,0.037901529,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.037901529,153,0.0,3,3.07379807604E-5,153,2.82592313489E-4,239.3675,-465.23135
n8111,MENSTRUATION,0.060776945,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.060776945,153,0.0,2,3.68532754233E-5,153,1.88394875659E-4,3.4734497,-108.32324
n8110,MENSTRUAL,0.01986755,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01986755,153,0.0,1,2.92957951369E-5,153,9.41974378297E-5,-255.69263,-471.20303
n8113,MENTOR,0.020408163,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020408163,153,0.0,1,2.96616044961E-5,153,9.41974378297E-5,-485.5988,-42.0885
n8112,MENTION,0.02631579,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02631579,153,0.0,1,3.00321948345E-5,153,9.41974378297E-5,-461.46933,482.09796
n8115,MERCHANDISE,0.085149159,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.085149159,153,0.0,4,3.34271811034E-5,153,3.76789751319E-4,-391.7408,464.2741
n8114,MENU,0.02962963,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02962963,153,0.0,1,3.65412292403E-5,153,9.41974378297E-5,378.56036,-109.17685
n8117,MERCURY,0.054633866,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.054633866,153,0.0,3,3.08482700283E-5,153,2.82592313489E-4,-103.970276,122.19153
n8116,MERCHANT,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.93124325157E-5,153,9.41974378297E-5,456.36914,-47.382538
n3727,RULE,1.240263454,0.70000001,21,49,0.00263752825923,153,0.00197814619442,10.0,0.0078026035633,1.940263464,153,9.8694777584E-4,28,1.12924681526E-4,153,0.00461567445365,-185.50168,-372.2234
n4114,SOUR,1.840207844,0.945945944,13,29,0.00150715900528,153,0.00122456669179,10.0,0.00765511479553,2.786153788,153,1.15778989295E-4,16,6.21687984369E-4,153,0.00273172569706,35.760803,-428.34058
n4117,SOW,0.35802584,0.71917809,15,21,5.65184626978E-4,153,0.00141296156745,10.0,0.0077086743712,1.07720393,153,1.6530474535E-4,6,6.16742524937E-5,153,0.00197814619442,-422.5348,-368.6278
n3724,RUDE,2.338029084,0.785185194,20,66,0.00433308214017,153,0.00188394875659,10.0,0.00749669066028,3.123214278,153,8.27553109962E-4,46,1.53649526122E-4,153,0.00621703089676,502.40955,432.94702
n4111,SOUL,0.265059701,0.782312919,20,28,7.53579502638E-4,153,0.00188394875659,10.0,0.00798220189281,1.04737262,153,0.0012809342966,8,8.70058710052E-5,153,0.00263752825923,137.36096,-321.2963
n4110,SORRY,1.56834254,0.705479445,17,36,0.00178975131876,153,0.0016013564431,10.0,0.00732121713555,2.273821985,153,8.40824166794E-4,19,1.23708247203E-4,153,0.00339110776187,-359.7799,244.41083
n4113,SOUP,3.014622181,0.903030291,25,59,0.00320271288621,153,0.00235493594574,10.0,0.00770318200019,3.917652472,153,7.45672774695E-4,34,3.29282618029E-4,153,0.00555764883195,-45.606934,442.22766
n3720,ROYALTY,0.169956851,0.851351338,11,18,6.59382064808E-4,153,0.00103617181613,10.0,0.00690218785074,1.021308189,153,1.64151126234E-4,7,6.31328417487E-5,153,0.00169555388093,-33.495667,-362.71637
n4358,SUSPENSE,0.11526431,0.791946309,25,27,1.88394875659E-4,153,0.00235493594574,10.0,0.00759599075912,0.907210619,153,4.0933955838E-4,2,4.26705179713E-5,153,0.0025433308214,-117.26001,-11.982391
n4119,SPADE,0.033247972,0.89864863,13,15,1.88394875659E-4,153,0.00122456669179,10.0,0.00810133447517,0.931896602,153,2.9817504555E-4,2,3.36400128227E-5,153,0.00141296156745,-405.68567,106.45239
n4118,SPACE,4.553197063,0.802030442,25,108,0.00781838733986,153,0.00235493594574,10.0,0.00773606105076,5.355227505,153,0.00304421893064,83,4.69656938644E-4,153,0.0101733232856,416.32166,-32.925568
n3729,RULES,2.465737815,0.78082193,12,34,0.00207234363225,153,0.00113036925396,10.0,0.00789408405379,3.246559745,153,2.94208370589E-4,22,1.55997955649E-4,153,0.00320271288621,-370.26416,500.77905
n3728,RULER,1.574128247,0.888888876,16,41,0.00235493594574,153,0.00150715900528,10.0,0.0079103684792,2.463017123,153,2.70319580892E-4,25,1.52189177693E-4,153,0.00386209495102,157.48352,323.67926
n2016,HAMBURGER,1.490042759,0.864285753,13,33,0.00188394875659,153,0.00122456669179,10.0,0.00790515822545,2.354328512,153,2.2504446758E-4,20,1.55366366236E-4,153,0.00310851544838,459.7979,-48.995636
n2424,KNOWLEDGE,2.02718354,0.810810812,14,65,0.00480406932931,153,0.00131876412962,10.0,0.00745144021216,2.837994352,153,4.6261901356E-4,51,3.74781846054E-4,153,0.00612283345893,103.89606,39.995422
n2423,KNOW,1.9212924195,0.736263756,24,62,0.00357950263753,153,0.00226073850791,10.0,0.00743344778741,2.6575561755,153,0.00240543784105,38,2.72715796882E-4,153,0.00584024114544,288.96283,-176.203
n2422,KNOT,0.193550629,0.905511786,8,12,3.76789751319E-4,153,7.53579502638E-4,10.0,0.00796358074952,1.099062415,153,5.9482376427E-5,4,7.85780278324E-5,153,0.00113036925396,-110.0285,380.56525
